0.6,1,11.539
0.2,0.74,8.309
0.66,0.57,9.2534
0.91,0.42,6.0102
0.22,0.89,9.2807
0.27,0.28,7.3993
0.48,0.97,11.858
0.48,0.12,8.416
0.59,0.83,11.114
0.67,0.8,10.127
0.94,0.25,5.1372
0.77,0.42,7.2844
0.84,0.23,5.8825
1,0.12,4.5319
0.14,0.84,8.1328
0.11,0.76,7.5546
0.69,0.54,8.8381
0.17,0.69,7.7828
0.05,0.31,5.3342
0.11,0.33,5.7703
0.59,0.56,10.019
0.63,0.73,10.286
1,0.07,4.2125
1,0.51,5.9234
0.15,0.84,8.1577
0.79,0.63,8.0219
0.52,0.21,8.7466
0.11,0.93,8.0757
0,0.51,5.9839
0.17,0.89,8.6403
0.91,0.81,7.6096
0.43,0.26,8.8846
0.41,0.16,8.2778
0.1,0.23,5.3082
0.44,0.7,10.602
0.29,0.25,7.6262
1,0.06,4.2831
0.33,0.58,9.2971
0.78,0.68,8.3101
0.52,0,8.007
0.05,0.46,5.9184
0.41,0.31,8.8769
0.77,0.03,5.8696
0.57,0.27,8.8767
0.27,0.45,8.0476
0.05,0.8,7.3203
0.66,0.44,8.87
0.47,0.49,9.8999
0.94,0.49,6.0799
0.55,0.37,9.3775
0.88,0.54,6.7663
0.46,0.09,8.2184
0.92,0.69,6.8808
0.98,0.35,5.3353
0.45,0.71,10.756
0.47,0.78,11.008
0.96,0.22,4.9052
0.09,0.88,7.9088
0.05,0.23,5.0064
0.76,0.04,5.9776
0.42,0.37,9.2363
0.81,0.93,8.8129
0.07,0,4.219
0.35,0.6,9.5482
0.1,0.13,4.9265
0.45,0.44,9.5665
0.77,0.62,8.3111
0.59,0.37,9.1822
0.07,0.9,7.6794
0.7,0.39,8.1567
0.49,0.07,8.2375
0.82,0.48,6.9983
0.82,0.14,5.7556
0.92,0.03,4.3773
0.1,0.27,5.5099
0.32,0.47,8.7956
0.4,0.88,11.179
0.55,0.82,11.111
0.09,0.54,6.5148
1,0.68,6.5976
0.08,0.47,6.2193
0.03,0,3.9733
0.41,0.86,11.072
0.54,0.24,8.8897
0.62,0.41,9.0712
0.25,0.32,7.2047
0.19,0.89,8.8639
0.04,0.35,5.4697
0.5,0.21,8.9097
0.57,0.52,9.9011
0.02,0.53,6.1065
0.67,0.01,6.9539
0.07,0.96,8.1127
0.36,0.55,9.4149
0.27,0.44,8.0225
0.69,0.56,9.0461
0.75,0.83,9.3373
0.45,0.1,8.3115
0.16,0.98,8.8003
0.22,0.1,5.9808
0.44,0.13,8.4037
0.22,0.23,6.6179
0.84,0.92,8.5924
0.3,0.85,10.075
0.92,0.5,6.2955
0.73,0.51,8.2734
0.32,0.86,10.284
0.99,0.67,6.6832
0.62,0.46,9.241
0.72,0,6.4366
0.12,0.46,6.3604
0.72,0.4,7.9132
0.54,0.8,11.074
0.18,0.92,8.8072
0.68,0.44,8.6002
0.06,0.59,6.4901
0.16,0.51,6.9687
0.67,0.34,8.3974
0.77,0.33,6.9493
0.82,0.68,7.839
0.44,1,11.813
1,0.91,7.6782
0.46,0.87,11.425
0.61,0.3,8.7645
0.55,0.13,8.3678
0.92,0.07,4.5147
0.55,0.69,10.694
0.02,0.04,4.2261
0.35,0.77,10.333
0.65,0.77,10.314
0.92,0.48,6.2004
0.34,1,11.034
0.82,0.07,5.4043
0.45,0.82,11.196
0.04,0.14,4.6038
0.97,0.33,5.3266
0.62,0.02,7.4696
0.66,0.34,8.4309
0.97,0.68,6.7966
0.81,0.16,5.8108
0.86,0.24,5.5891
0.65,0.73,10.053
0.25,0.43,7.6547
0.97,0.91,7.6413
0.71,0,6.4697
0.38,0.56,9.6294
0.1,0.9,7.8836
0.12,0.08,4.8077
0.54,0.92,11.702
0.9,0.61,6.7763
0.7,0.83,9.8805
0.55,0.62,10.395
0.92,0.83,7.5908
0.81,0.46,7.1364
0.06,0.69,6.9371
0.38,0.9,11.029
0.28,0.46,8.2327
0.3,0.41,8.2255
0.87,0.92,8.3448
0.93,0.37,5.6206
0.1,0.88,7.9029
0.39,0.26,8.4996
0.28,0.74,9.195
0.84,0.69,7.6483
0.94,0.94,7.8913
0.93,0.47,6.061
0.91,0.4,6.0018
0.57,0.2,8.5244
0.82,0.61,7.5095
0.79,0.42,7.1409
0.29,0.32,7.7324
0.69,0.06,6.9739
0.89,0.73,7.4234
0.3,0.37,8.1016
0.47,0.68,10.671
0.52,0.12,8.4863
0.74,0.38,7.652
0.7,0.69,9.4095
0.57,0.49,9.7163
0.02,0.34,5.3116
0.84,0.03,5.0394
0.38,0.71,10.332
0.9,0.72,7.2433
0.49,0.76,11.051
0.43,0.76,10.746
0.59,0.2,8.4124
0.33,0.92,10.616
0.81,0.55,7.5101
0.46,0.6,10.375
0.53,0.04,8.1236
0.58,0.91,11.286
0.06,0.8,7.3046
0.97,0.12,4.476
0.65,0.4,8.8011
0.01,0.02,4.1503
0.76,0.69,8.7017
0.25,0.64,8.5275
0.83,0.45,6.8346
0.4,0.56,9.8535
0.65,0.62,9.6194
0.02,0.81,7.242
0.72,0.02,6.4845
0.4,0.93,11.348
0,0.6,6.3794
0.46,0.15,8.6522
0.41,0,7.6746
0.01,0.05,4.2337
0.34,0.29,8.1751
0.31,0.3,7.906
0.75,0.54,8.1749
0.41,0.08,8.0413
0.14,0.87,8.2047
0.95,0.7,6.9295
0.34,0.34,8.3672
0.99,0.08,4.3227
0.93,0.94,7.9698
0.99,0.07,4.3229
0.7,0.61,9.0839
0.7,0.33,7.8388
0.92,0.35,5.6329
0.67,0.95,10.698
0.2,0.79,8.4626
0.46,0.37,9.4317
0.86,0.59,6.9335
0.09,0.91,7.9978
0.96,0.51,6.0964
0.42,0.38,9.2515
0.23,0.41,7.3574
0.56,0.38,9.4487
0.78,1,9.5894
0.03,0.38,5.56
0.83,0.09,5.4195
0.17,0.68,7.8031
0.06,0.29,5.2769
0.62,0.8,10.734
0.76,0.15,6.4845
0.64,0.81,10.602
0.61,0.18,8.3101
0.44,0.19,8.6528
0.26,0.81,9.3576
0.73,0.19,7.0421
0.13,0.26,5.7721
0.71,0.61,9.009
0.2,0.54,7.4844
0.18,0.27,6.235
0.02,0.37,5.4172
0.99,0.98,7.8162
0.8,0.15,6.0424
0.62,0.73,10.372
0.94,0.93,7.8645
0.83,0.81,8.2374
0.23,0.06,6.006
0.51,0.16,8.5668
0.56,0.89,11.308
0.77,0.26,6.8168
0.07,0.55,6.3846
0.37,0.1,7.7629
0.84,0.54,7.1601
0.7,0.4,8.2955
0.37,0.06,7.61
0.6,0.63,10.007
0.73,0.38,7.9061
0.5,0.82,11.292
0.38,0.65,10.051
0.06,0.77,7.1844
0.9,0.58,6.6554
0.67,0.36,8.4347
0.64,0.71,10.059
0.7,0.86,10.123
0.51,0.76,11.007
0.08,0.86,7.6606
0.49,0.47,9.9027
0.93,0.5,6.1715
0.98,0.6,6.386
0.61,0.6,10.031
0.6,0.37,9.1138
0.96,0.19,4.6951
0.69,0.37,8.2044
0.91,0.55,6.4938
0.24,0.78,9.0265
0.99,0.21,4.8362
0.2,0.49,7.3583
0.43,0.25,8.7076
0.94,0.68,6.786
0.97,0.64,6.5272
0.81,0.01,5.3243
0.84,0,4.8427
0.41,0.1,8.0844
0.58,0.98,11.723
0.4,0.23,8.4137
0.11,0.49,6.2898
0.08,0.98,8.1694
0.57,0.28,8.942
0.84,0.2,5.8169
0.76,0.96,9.6966
0.33,0.71,9.8266
0.96,0.7,6.829
0.97,0.48,6.0107
0.59,0.76,10.855
0.63,0.45,9.2635
0.22,0.95,9.3491
0.73,0.65,8.7975
0.25,0.89,9.4607
0.79,0.26,6.5672
0.97,0.29,5.1597
0.29,0.52,8.6479
0.14,0.81,7.9531
0.4,0.03,7.7201
0.78,0.64,8.1894
0.7,0.78,9.6314
0.95,0.81,7.33
0.93,0.55,6.3588
0.33,0.88,10.403
0.85,0.24,5.857
0.29,0.31,7.7529
0.83,0.76,8.0918
0.97,0.2,4.8372
0.71,0.71,9.3245
0.53,0.17,8.6744
0.92,0.8,7.3984
0.9,0.77,7.384
0.73,0.39,7.8086
0.72,0.46,8.2688
0.19,0.73,8.0901
0.82,0.62,7.5877
0.4,0.19,8.3909
0.43,0.65,10.272
0.49,0.9,11.667
0.07,0.52,6.3125
0.45,0.14,8.476
0.7,0.68,9.2277
0.72,0.68,9.1235
0.65,0.59,9.5301
0.95,0.34,5.4193
0.81,0.89,8.7791
0.15,0.54,7.0338
0.91,0.43,5.962
0.49,0.78,11.069
0.23,0.1,6.2403
0.11,0.63,6.938
0.23,0.89,9.2392
0.44,0.27,8.8709
0.86,0.79,7.878
0.58,0.09,8.1479
0.86,0.48,6.6512
0.2,0.44,7.2246
0.75,0.32,7.1733
0.1,0.8,7.6038
0.5,0.9,11.595
0.32,0.34,8.1225
0.54,0.51,10.036
0.18,0.34,6.5198
0.97,0.6,6.3699
0.29,0.56,8.7048
0.13,0.53,6.7521
0.49,0.56,10.197
0.1,0.77,7.5493
0.71,0.35,7.8835
0.19,0.82,8.5839
0.99,0.79,7.192
0.58,0.16,8.4413
0.72,0.91,9.9614
0.03,0.73,6.8831
0.51,0.97,11.898
0.6,0.56,9.8778
0.01,0.43,5.7083
0.66,1,11.049
0.86,0.76,7.8092
0.45,0.33,9.275
0.54,0.37,9.4661
0.59,0.92,11.306
1,0.78,7.1603
0.16,0.67,7.6139
0.69,0.82,9.9839
0.96,0.01,4.1734
0.81,0.47,7.1269
0.1,0.79,7.5856
0.46,0.17,8.5753
0.73,0.17,6.9715
0.96,0.61,6.4884
0.15,0.14,5.402
0.25,0.2,6.7962
0.1,0.58,6.6371
0.63,0.54,9.5216
0.23,0.91,9.3886
0.92,0.17,4.9412
0.87,0.76,7.5098
0.4,0.51,9.6
0.46,0.63,10.452
0.86,0.74,7.7615
0.99,0.36,5.3868
0.99,0.39,5.5194
0.83,0.25,6.0785
0.34,0.58,9.3862
0.66,0.36,8.5056
0.27,0.41,7.9386
0.63,0.02,7.4589
0.97,0.37,5.4846
1,0.7,6.8094
0.32,0.97,10.746
0.57,0.17,8.482
0.82,0.55,7.3194
0.28,0.61,8.7693
0.82,0.4,6.6647
0.43,0.7,10.648
0.52,0.39,9.5424
0.4,0.6,9.9658
1,0.13,4.5509
0.94,0.37,5.6943
0.91,0.61,6.7887
0.49,0.27,9.0989
0.95,0.83,7.4282
0.71,0.8,9.772
0.1,0.25,5.4052
0.13,0.16,5.3663
0.05,0.02,4.1528
0.07,0.09,4.5474
0.34,0.51,9.0413
0.52,0.23,8.8381
0.25,0.83,9.3885
0.37,0.86,10.958
0.63,0.85,10.778
0.93,0.01,4.1677
0.41,0.77,10.707
0.57,0.98,11.755
0.36,0.5,9.2425
0.84,0.26,5.958
0.76,0.09,6.1463
0.07,0.58,6.5121
0.39,0.1,7.9249
0.77,0.37,7.2259
0.15,0.32,5.9918
0.42,0.43,9.4332
0.11,0.22,5.3322
0.59,0.63,10.206
0.8,0.51,7.3824
0.09,0.14,4.8629
0.38,0.84,10.843
0.88,0.83,7.8978
0.22,0.34,7.0408
0.8,0.59,7.6776
0.88,0.98,8.5614
0.84,0.74,7.8534
0.38,0.31,8.7469
0.94,0.67,6.7432
0.03,0.23,4.8603
0.9,0.02,4.4814
0.07,0.28,5.2682
0.38,0.63,10.059
1,0.4,5.6041
0.39,0.82,10.812
0.4,0.96,11.477
0.56,0.47,9.7244
0.59,0.9,11.264
0.19,0.1,5.6045
0.82,0.63,7.7259
0.53,0.71,10.89
0.67,0.45,8.7873
0.68,0.1,7.2345
0.6,0.89,11.217
0.12,0.47,6.3357
0.03,0.12,4.5741
0.49,0.2,8.8074
0.83,0.15,5.653
0.14,0.47,6.7079
0.33,0.18,7.6544
0.15,0.79,7.9412
0.38,0.5,9.5112
0.55,0.63,10.336
0.28,0.11,6.7769
0.44,0.53,9.9744
0.59,0.36,9.1665
0.71,0.72,9.3427
0.48,0.71,10.725
0.41,0.9,11.327
0.5,0.62,10.467
0.03,0.19,4.7254
0.13,0.47,6.5441
0.33,0.95,10.802
0.8,0.11,5.7839
0.24,0.36,7.2915
0.18,0.11,5.6306
0.97,0.35,5.484
0.1,0.81,7.6382
0.71,0.55,8.7554
0.46,0.24,8.893
0.61,0.7,10.338
0.51,0.92,11.626
0.33,0.31,8.1555
0.52,0.11,8.5028
0.03,0.87,7.5719
0.42,0.3,9.0411
0.06,0.18,4.8776
0.62,0.05,7.6402
0.74,0.19,6.821
0.9,0.9,7.9374
0.66,0.73,9.9759
0.74,0.34,7.4539
0.52,0.95,11.774
0.07,0.21,5.011
0.3,0.62,9.1189
0.43,0.15,8.3311
0.55,0.6,10.288
0.12,0.16,5.1447
1,0.15,4.6541
0.05,0.64,6.6536
0.74,0.7,9.0077
0.76,0.19,6.5157
0.82,0.21,6.0958
0.2,0.8,8.542
0.59,0.88,11.167
0.11,0.56,6.6275
0.67,0.88,10.471
0.78,0.43,7.4172
0.91,0.94,8.1131
0.11,0.54,6.6322
0.21,0.76,8.4891
0.88,0.21,5.4116
0.69,0.8,9.9672
0.28,0.03,6.4708
0.1,0,4.3484
0.6,0.84,10.979
0.57,0.53,10.039
0.83,0.16,5.575
0.9,0.78,7.4997
0.39,1,11.571
0.94,0.44,5.9002
0.55,0.42,9.507
0.5,0.32,9.1755
0.99,0.78,7.0191
0.06,0.05,4.4496
0.56,0.65,10.482
0.66,0.14,7.5501
0.02,0.98,7.8878
0.14,0.58,7.1507
0.7,0.62,9.0989
0.24,1,9.8278
0.02,0.05,4.2608
0.75,0.39,7.5979
0.24,0.94,9.6542
0.22,0,5.6235
0.27,0.73,9.0765
0.92,0.54,6.4305
0.78,0.33,6.9638
0.34,0.64,9.7129
0.98,0,4.1924
0.37,0.69,10.101
0.37,0.79,10.421
0.06,0.41,5.7941
0.23,0.78,8.8777
0.85,0.18,5.6067
0.58,0.71,10.629
0.14,0.73,7.6337
0.1,0.73,7.3423
0.3,0.49,8.5655
0.06,0.4,5.8012
0.74,0.06,6.2845
0.27,0.46,8.027
0.58,1,11.704
0.37,0.99,11.307
0.87,0.42,6.2999
0.78,0.5,7.5563
0.89,0.82,7.8149
0.67,0.84,10.333
0.8,0.2,6.0298
0.29,0.02,6.5215
0.71,0.24,7.411
0.19,0.41,6.9404
0.72,0.07,6.581
0.44,0.67,10.525
0.55,0.55,10.03
0.11,0.05,4.5157
0.49,0.35,9.4604
0.99,0.68,6.7493
0.12,0.61,6.9832
0.13,0.18,5.3066
0.74,0.08,6.5268
0.43,0.32,8.9925
0.14,0.83,8.0131
0.59,0.25,8.6809
0.27,0.55,8.4497
0.1,0.65,6.9789
0.31,0.97,10.704
0.34,0.77,10.184
0.1,0.36,5.7664
0.75,0.61,8.4875
0.07,0.46,6.005
0.82,0.9,8.6642
0.48,0.02,8.0655
0.13,0.86,8.133
0.48,0.55,10.139
0.23,0.59,8.0697
0.5,0.98,11.866
0.53,0.82,11.24
0.95,0.91,7.6794
0.31,0.26,7.8411
0.9,0.03,4.4978
0.55,0.31,9.2201
0.4,0.04,7.7748
0.8,0.84,8.7523
0.97,0.96,7.8805
0.82,0.51,7.1887
0.69,0.18,7.424
0.81,0.53,7.3619
0.68,0.47,8.7983
0.35,0.32,8.4636
0.85,0.04,4.999
0.57,0.68,10.539
0.04,0.32,5.3722
0.14,0.37,6.2351
0.42,0.7,10.642
0.68,0.15,7.4631
0.59,1,11.734
0.91,0.12,4.8307
0.68,0.94,10.638
0.76,0.06,6.1756
0.42,0.23,8.705
0.17,0.59,7.4093
0.72,0.66,8.9613
0.47,0.79,11.103
0.42,0.15,8.3614
0.44,0.63,10.336
0.21,0.54,7.6469
0.72,0.67,9.0254
0.66,0.15,7.5827
0.59,0.97,11.575
0.52,0.52,10.075
0.27,0.3,7.4314
0.66,0.56,9.3208
0.31,0.99,10.689
0.69,0.11,7.1402
0.02,0.3,5.1985
0.64,0.97,11.076
0.8,0.77,8.374
0.68,0.96,10.695
0.26,0.1,6.479
0.26,0.02,6.1997
0.55,0.88,11.402
0.63,0.16,8.0758
0.75,0.81,9.2886
0.44,0.01,7.9242
0.58,0.66,10.422
0.74,0.76,9.1277
0.71,0.67,9.1533
0.32,0.92,10.496
0.91,0.2,5.0928
0.33,0.76,10.062
0.04,0.42,5.7842
0.5,0.97,11.774
0.72,0.08,6.7491
0.07,0.99,8.0722
0.89,0.49,6.4861
0.71,0.6,8.8599
0.51,0.14,8.4937
0.11,0,4.3889
0.75,0.08,6.3889
0.37,0.92,11.199
0.55,0.01,7.9069
0.25,0.25,6.9356
0.76,0.73,8.7932
0.34,0.42,8.7155
0.71,0.86,9.8966
0.6,0.82,10.938
0.19,0.6,7.6649
0.7,0.64,9.1648
0.63,0.12,7.8398
0.11,0.39,6.0811
0.18,0.57,7.4499
0.56,0.32,9.0909
0.09,0.12,4.7423
0.92,0.71,7.1404
0.21,0.53,7.6034
0.61,0.15,8.0453
0.23,0.3,7.0272
0.07,0.03,4.3273
0.22,0.66,8.2959
0.55,0.4,9.4714
0.66,0.03,7.1529
0.92,0.45,6.0441
0.61,0.91,11.231
0.87,0.3,5.8221
0.86,0.57,6.9864
0.14,0.5,6.7077
0.34,0.8,10.272
0.62,0.67,10.088
0.09,0.95,8.1052
0.52,0.37,9.4677
0.6,0.73,10.486
0.03,0.21,4.8724
0.37,0.34,8.6628
0.79,0.6,7.8213
0.71,0.84,9.7271
0.96,0.32,5.2439
0.81,0.45,7.0875
0.61,0.1,7.8782
0.77,0.84,9.1341
0.07,0.23,5.116
0.22,0.81,8.9849
0.64,0.14,7.8541
0.99,0.7,6.8162
0.35,0.95,11.016
0.05,0.79,7.2849
0.08,0.31,5.5029
0.38,0.89,11.02
0.91,0.95,8.1244
0.42,0.45,9.4826
0.85,0.66,7.489
0.29,0.92,10.144
0.61,0.87,10.97
0.22,0.21,6.3982
0.42,0.99,11.636
0.56,0.08,8.1484
0.26,0.54,8.2576
0.11,0.48,6.3483
0.8,0,5.3877
0.77,0.1,6.1069
0.88,0.05,4.7107
0.27,0.36,7.6983
0.18,0.22,6.0345
0.53,0.1,8.3281
0.74,0.63,8.6825
1,0.46,5.8306
0.38,0.83,10.735
0.35,0.38,8.7449
0.99,0.71,6.9138
0.39,0.18,8.2107
0.18,0,5.1299
0.44,0.15,8.3657
0.61,0.08,7.9588
0.37,0.08,7.7671
0.81,0.71,8.1047
0,0.82,7.2514
0.29,0.07,6.857
0.41,0.05,7.9185
0.41,0.65,10.291
0.42,0.42,9.4011
0.31,0.79,9.8964
0.8,0.9,8.9362
0.02,0.03,4.1529
0.51,0.8,11.299
0.68,0.16,7.4592
0.6,0.15,8.1915
0.64,0.89,10.86
0.35,0.43,8.9267
0.61,0.88,11.066
0.26,0.17,6.68
0.73,0.43,7.9699
0.44,0.56,10.134
0.82,0.45,6.954
0.99,0.88,7.478
0.8,0.72,8.2181
0.64,0.55,9.5395
0.49,0.06,8.2128
0.08,0.06,4.5139
0,0.8,7.2553
0.54,0.68,10.677
1,0.35,5.3425
0.02,0.56,6.248
0.46,0.26,9.076
0.79,0.5,7.5358
0.24,0.14,6.4386
0.29,0.05,6.6792
0.69,0.65,9.3241
0.9,0.41,6.0298
0.06,0.76,7.1539
0.76,0.7,8.6523
0.74,0.23,7.0392
0.26,0.03,6.2547
0.93,1,8.2082
0.94,1,8.1424
0.3,0.98,10.631
0.65,0.57,9.5429
0.95,0.63,6.6477
0.2,0.08,5.5541
0.59,0.7,10.494
0.98,0.64,6.5968
0.98,0.9,7.6951
0.56,0.96,11.772
0.49,0.88,11.562
0.8,0.6,7.8304
1,0.34,5.4585
0.96,0.25,5.0587
0.23,0.56,7.9262
0.95,0.96,7.8954
0.2,0.19,6.2055
0.21,0.68,8.2419
0.09,0.56,6.5443
0.22,0.69,8.4419
0.02,0.66,6.6537
0.04,0.45,5.8355
0.53,0.65,10.502
0.5,0.67,10.74
0.37,0.47,9.1928
0.46,0.12,8.3869
0.68,0.22,7.7027
0.88,0.86,7.98
0.65,0.38,8.6393
0.52,0.51,10.064
0.06,0.98,8.0894
0.14,0.98,8.6357
0.39,0.21,8.3677
0.4,0.09,8.0031
0.99,0.8,7.303
0.4,0.59,10.075
0.01,0.65,6.5682
0.95,0.78,7.2039
0.15,0.86,8.3414
0.49,0.96,11.843
0.08,0.66,6.9724
0.11,0.55,6.7163
0.29,0.14,7.072
0.39,0.57,9.8709
0.03,0.84,7.3687
0.7,0.34,7.9277
0.83,0.1,5.4258
0.04,0.72,6.9205
0.46,0.51,10.002
0.98,0.93,7.7635
0.93,0.7,6.9273
0.4,0.63,10.252
0.95,0.74,7.1014
0.7,0.45,8.3412
0.38,0.7,10.238
0.61,0.02,7.5989
0.81,0.37,6.7945
0.65,0.05,7.4297
0.24,0.31,7.0542
0.2,0.66,8.1024
0.88,0.09,4.9315
0.48,0.88,11.541
0.36,0.02,7.3598
0.54,0.47,9.79
0.01,0.57,6.3866
0.37,0.12,7.8856
0.56,0.3,9.2376
0.13,0.32,5.958
0.01,0.07,4.2999
0.01,0.04,4.2324
0.06,0.03,4.2087
0.64,0.72,10.194
0.72,0.54,8.5088
0.24,0.81,9.2609
0.35,0.69,9.9126
0.01,0.03,4.1114
1,0.36,5.4688
0.87,0.81,7.7611
0.89,0.11,4.8521
0.52,0.7,10.806
0.72,0.42,8.1176
0.7,0.22,7.5723
0.14,0.25,5.6777
0.47,0.55,10.147
0.58,0.01,7.7532
0.16,0.86,8.3751
0.66,0.07,7.1923
0.39,0.45,9.2402
0.5,0.74,11.094
0.9,0.64,6.9025
0.9,0.7,7.1793
0.86,0.06,4.9905
0.5,0.2,8.7895
0.69,0.15,7.3658
0.19,0.04,5.4325
0.88,0.64,7.1349
0.99,0.75,6.9558
0.76,0.59,8.1914
0.68,0.72,9.7648
0.4,1,11.587
0.47,0.02,7.9873
0.82,0.05,5.3176
0.8,0.27,6.5004
0.91,0.37,5.7933
0.17,0.94,8.7986
0.01,0.13,4.5486
0.23,0.63,8.3345
0.29,0.27,7.5627
0.83,0.62,7.4711
0.55,0.16,8.4883
0.87,0.84,7.8688
0.67,0.87,10.345
0.76,0.75,8.9416
0.82,0.19,5.9806
0.06,0.58,6.5064
0.01,0.56,6.2413
0.24,0.54,8.1128
0.52,0.54,10.061
0.82,0.33,6.5418
0.2,0.5,7.3228
0.5,0.79,11.13
0.91,0.36,5.608
0.45,0,7.932
0.34,0.41,8.752
0.56,0.2,8.6682
0.91,0.71,7.2285
0.07,0.44,5.8879
0.26,0.9,9.8227
0.43,0.59,10.228
0.79,0.88,8.9914
0.67,0.7,9.7909
0.07,0.08,4.5661
1,0.73,6.9185
0.52,0.34,9.2597
0.73,0.09,6.6357
0.08,0.19,5.0922
0.16,0.66,7.5651
0.54,0.01,8.0444
0.73,0.74,9.2177
0.91,0.31,5.5293
0.42,0.34,9.2214
0.45,0.42,9.5638
0.13,0.87,8.0864
0.22,0.32,6.8979
0.44,0.41,9.5755
0.76,0.49,7.8582
0.44,0.44,9.6113
0.14,0.96,8.589
0.12,0.57,6.8575
0.77,0.53,7.8161
0.14,0.9,8.32
0.58,0.88,11.306
0.85,0.91,8.358
0.27,0.17,7.0019
0.02,0.5,6.1557
0.77,0.68,8.3665
0,0.05,4.1828
0.4,0.25,8.6493
0.83,0.8,8.2398
0,0,3.9727
0.89,0.78,7.6299
0.6,0.79,10.816
0.37,0.24,8.3688
0.38,0.49,9.4553
0.95,0.09,4.3762
0.94,0.39,5.7546
0.73,0.46,8.0734
0.48,0.37,9.4335
0.97,0.25,5.0342
0.6,0.31,8.8417
0.46,1,11.878
0.17,0.7,7.8795
0.93,0.38,5.7183
0.06,0.08,4.4645
0.63,0.29,8.585
0.4,0.16,8.263
0.21,0.18,6.2732
0.55,0.08,8.2173
0.49,0.13,8.5166
0.92,0.31,5.4073
0.57,0.51,9.9176
0.77,0.3,6.9316
0.44,0.09,8.2172
0.4,0.74,10.521
0.33,0.65,9.5928
0.55,0.84,11.305
0.58,0,7.7343
0.09,0.15,4.8835
0.67,0.2,7.7414
0.38,0.34,8.7623
0.15,0.36,6.236
0.68,0.62,9.2874
0.79,0.36,7.0439
0.42,0,7.7598
0.83,0.02,5.1852
0,0.43,5.7079
0.23,0.96,9.6603
0.59,0.04,7.8069
0.34,0.38,8.5693
0.91,0.27,5.3827
0.65,0.41,8.8242
0.18,0.01,5.1098
0.9,0.24,5.3586
0.9,0.92,8.1064
0.3,0.06,6.7775
0.93,0.45,5.9968
0.22,0.03,5.8375
0.65,0.64,9.7019
0.1,0.89,7.9755
0.38,0.75,10.472
0.22,0.61,8.004
0.83,0.31,6.2566
0.17,0.32,6.3344
0.94,0.91,7.834
0.15,0.7,7.5728
0.89,0.58,6.8025
0.69,0.89,10.331
0.17,0.61,7.3917
0.87,0.17,5.2515
0.44,0.96,11.713
0.36,0.96,11.138
0.73,0.59,8.7068
0.15,0.6,7.2459
0.52,0.14,8.5233
0.01,0.41,5.6665
0.36,0.12,7.8036
0.09,0.23,5.257
0.6,0.67,10.271
0.42,0.66,10.398
0.27,0.29,7.4233
0.3,0.46,8.3804
0.6,0.34,8.9212
0.31,0.8,9.8947
0.67,0.44,8.7732
0.03,0.04,4.266
0.67,0.91,10.582
0.78,0.16,6.2644
0.94,0.64,6.6725
0.57,0.48,9.6821
0.6,0.94,11.419
0.22,0.42,7.327
0.97,0.16,4.713
0.71,0.45,8.2455
0.74,0,6.0709
0.4,0.47,9.4866
0.57,0.18,8.4866
0.41,0.37,9.1959
0.99,0.66,6.4252
0.37,0.77,10.411
0.33,0.96,10.82
0.85,0.57,7.0455
0.13,0.49,6.693
0.19,0.75,8.263
0.6,0.85,11.014
0.82,0.93,8.9244
0,0.32,5.2809
0.2,0.56,7.5591
0.31,0.66,9.3265
0.23,0.7,8.6241
0.14,0.95,8.4838
0.4,0.66,10.237
0.37,0.78,10.446
0.74,0.56,8.4135
0.19,0.06,5.5259
0.37,0.35,8.8238
0.24,0.91,9.4708
1,0.09,4.3638
0.29,0.41,8.1789
0.22,0.62,8.1111
0.38,0.85,10.881
0.31,0.15,7.3796
0.24,0.03,6.1291
0.86,0.81,7.9732
0.82,0.36,6.6115
0.67,0.46,8.8023
0.99,0.53,6.0795
0.28,0.77,9.4515
0.4,0.61,10.125
0.37,0.54,9.5704
0.13,0.36,6.0329
0.8,0.57,7.6793
0.49,0.4,9.7314
0.09,0.66,7.0374
0.33,0.93,10.58
0.73,0.2,7.0579
0.01,0.45,5.8697
0.11,0.62,7.0334
0.91,0.96,8.1112
0.67,0.13,7.5012
0.17,0.04,5.1444
0.77,1,9.6218
0.67,0.07,7.197
0.57,0.03,8.0282
0.39,0.58,9.8304
0.6,0.83,10.801
0.76,0.13,6.4138
0.58,0.35,9.165
0.61,0.48,9.3976
0.11,0.21,5.2539
0.01,1,8.0138
0.05,0.22,5.0226
0.32,0.42,8.5269
0.64,0.47,9.1022
0.3,0.66,9.2514
0.75,0.7,8.7082
0.13,0.38,6.1102
0.95,0.86,7.4682
0.66,0.35,8.327
0.01,0.35,5.3347
0.8,0.4,6.919
0.61,0.82,10.862
0.65,0.23,8.1483
0.93,0.29,5.4409
0.7,0.7,9.4136
0.53,0.64,10.491
0.26,0.64,8.5314
0.36,0.41,8.9528
0.43,0.69,10.426
0.22,0.7,8.4147
0.88,0.04,4.6928
0.9,0.63,6.8655
0.43,0.22,8.7973
0.54,0.63,10.474
0.81,0.02,5.2926
0.03,0.33,5.2494
0.88,0.32,5.8028
0.15,0.19,5.7357
0.9,0.62,6.8991
0.7,0.23,7.5194
0.06,0.47,6.0199
0.8,0.67,7.9933
0.46,0.61,10.413
0.9,0.11,4.826
0.23,0.98,9.696
0.26,0.29,7.3496
0.68,1,10.956
0.11,0.29,5.5365
0.3,0.97,10.671
0.12,0.56,6.7828
